Cluster_ID,date_ym,ConceptId_2,ConceptId_Description_2,_grp,n_codes,records_month,Cluster_Desc,Cluster_Category,n_code,records_total,individuals,pre_1990_n_pct
FLU_COD,01/03/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,11235,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,7825,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,380,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,1815,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,30,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,330,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2020,0,Other codes (10),99,10,1790,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,1835,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,400,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,425,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,1305,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,2185,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,40,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,115,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,10,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,10,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2020,0,Other codes (10),99,10,160,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,920,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,530,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,225,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,405,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,515,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,40,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,25,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,55,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,10,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/05/2020,0,Other codes (10),99,10,140,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,695,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,260,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,190,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,375,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,370,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,15,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,20,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,10,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,10,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/06/2020,0,Other codes (10),99,10,40,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,550,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,130,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,230,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,215,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,240,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,10,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,30,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,15,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,10,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/07/2020,0,Other codes (10),99,10,30,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,6855,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,55,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,710,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,375,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,35,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,40,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,45,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,15,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,10,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/08/2020,0,Other codes (10),99,10,50,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,2187475,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,223745,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,836230,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,53745,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,18845,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,7800,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,52840,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,5155,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,2980,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/09/2020,0,Other codes (10),99,10,5350,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,3587095,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,724265,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,902670,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,157060,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,191030,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,13695,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,75925,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,57155,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,7870,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/10/2020,0,Other codes (10),99,10,18555,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,1353160,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,768010,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,343675,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,169310,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,331680,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,5400,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,32205,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,121010,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,4770,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/11/2020,0,Other codes (10),99,10,18595,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,1189300,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,348280,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,342805,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,135845,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,151220,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,3460,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,30000,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,57055,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,2650,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/12/2020,0,Other codes (10),99,10,13105,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,375740,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,36610,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,214780,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,46415,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,16755,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,1290,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,16430,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,6905,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,620,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/01/2021,0,Other codes (10),99,10,6280,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,88280,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,9070,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,27400,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,15600,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,4700,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,365,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,3480,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,1545,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,160,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/02/2021,0,Other codes (10),99,10,2925,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,44050,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,2225,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,9.56E+14,955691000000108: Seasonal influenza vaccination given by pharmacist (situation),3,null,6885,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,9.56E+14,955651000000100: Seasonal influenza vaccination given by other healthcare provider (situation),4,null,8935,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,9.56E+14,955661000000102: First intranasal seasonal influenza vaccination given by other healthcare provider (situation),5,null,1420,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,9.85E+14,985171000000109: Administration of second inactivated seasonal influenza vaccination (procedure),6,null,195,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,1.04E+15,1037351000000105: First inactivated seasonal influenza vaccination given by pharmacist (situation),7,null,3955,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,1.24E+15,1239861000000100: Seasonal influenza vaccination given in school (situation),8,null,1340,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,8.85E+14,884881000000109: Administration of second intranasal seasonal influenza vaccination (procedure),9,null,50,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/03/2021,0,Other codes (10),99,10,1890,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2021,9.85E+14,985151000000100: Administration of first inactivated seasonal influenza vaccination (procedure),1,null,2140,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
FLU_COD,01/04/2021,8.85E+14,884861000000100: Administration of first intranasal seasonal influenza vaccination (procedure),2,null,280,Seasonal flu vaccination codes,Vaccinations and immunisations,19,"125,252,690",30008170,"55,800 (0.04%)"
