archived_on,date_ym,n,n_id,n_id_distinct,dataset
2025-02-04,2016-06,10875.0,10615.0,10400.0,iapt_v1_5_treatments
2025-02-04,2016-07,10760.0,10435.0,10160.0,iapt_v1_5_treatments
2025-02-04,2016-08,10345.0,10080.0,9780.0,iapt_v1_5_treatments
2025-02-04,2016-09,10865.0,10590.0,10145.0,iapt_v1_5_treatments
2025-02-04,2016-10,10435.0,10135.0,9645.0,iapt_v1_5_treatments
2025-02-04,2016-11,11760.0,11395.0,10740.0,iapt_v1_5_treatments
2025-02-04,2016-12,9290.0,8970.0,8385.0,iapt_v1_5_treatments
2025-02-04,2017-01,11145.0,10775.0,9945.0,iapt_v1_5_treatments
2025-02-04,2017-02,11270.0,10920.0,9755.0,iapt_v1_5_treatments
2025-02-04,2017-03,15135.0,14630.0,11855.0,iapt_v1_5_treatments
2025-02-04,2017-04,18565.0,18025.0,9065.0,iapt_v1_5_treatments
2025-02-04,2017-05,21320.0,20565.0,10770.0,iapt_v1_5_treatments
2025-02-04,2017-06,20835.0,20120.0,11360.0,iapt_v1_5_treatments
2025-02-04,2017-07,17340.0,16755.0,10770.0,iapt_v1_5_treatments
2025-02-04,2017-08,10815.0,10410.0,10145.0,iapt_v1_5_treatments
2025-02-04,2017-09,10885.0,10495.0,10125.0,iapt_v1_5_treatments
2025-02-04,2017-10,11400.0,11025.0,10500.0,iapt_v1_5_treatments
2025-02-04,2017-11,12550.0,12110.0,11355.0,iapt_v1_5_treatments
2025-02-04,2017-12,9430.0,9085.0,8435.0,iapt_v1_5_treatments
2025-02-04,2018-01,12515.0,12100.0,11045.0,iapt_v1_5_treatments
2025-02-04,2018-02,11975.0,11580.0,10145.0,iapt_v1_5_treatments
2025-02-04,2018-03,14430.0,13940.0,11175.0,iapt_v1_5_treatments
2025-02-04,2018-04,11585.0,11110.0,10900.0,iapt_v1_5_treatments
2025-02-04,2018-05,11995.0,11495.0,11270.0,iapt_v1_5_treatments
2025-02-04,2018-06,12200.0,11705.0,11395.0,iapt_v1_5_treatments
2025-02-04,2018-07,12355.0,11820.0,11460.0,iapt_v1_5_treatments
2025-02-04,2018-08,11410.0,10890.0,10490.0,iapt_v1_5_treatments
2025-02-04,2018-09,11700.0,11275.0,10855.0,iapt_v1_5_treatments
2025-02-04,2018-10,12605.0,11985.0,11445.0,iapt_v1_5_treatments
2025-02-04,2018-11,13405.0,12750.0,11910.0,iapt_v1_5_treatments
2025-02-04,2018-12,10700.0,10195.0,9350.0,iapt_v1_5_treatments
2025-02-04,2019-01,13945.0,13330.0,11815.0,iapt_v1_5_treatments
2025-02-04,2019-02,14775.0,14000.0,12155.0,iapt_v1_5_treatments
2025-02-04,2019-03,17745.0,16965.0,13390.0,iapt_v1_5_treatments
2025-02-04,2019-04,12990.0,12405.0,12235.0,iapt_v1_5_treatments
2025-02-04,2019-05,13020.0,12370.0,12175.0,iapt_v1_5_treatments
2025-02-04,2019-06,12215.0,11675.0,11410.0,iapt_v1_5_treatments
2025-02-04,2019-07,14420.0,13740.0,13380.0,iapt_v1_5_treatments
2025-02-04,2019-08,11205.0,10730.0,10395.0,iapt_v1_5_treatments
2025-02-04,2019-09,11745.0,11300.0,10875.0,iapt_v1_5_treatments
2025-02-04,2019-10,12745.0,12360.0,11810.0,iapt_v1_5_treatments
2025-02-04,2019-11,11455.0,11150.0,10620.0,iapt_v1_5_treatments
2025-02-04,2019-12,10840.0,10450.0,9645.0,iapt_v1_5_treatments
2025-02-04,2020-01,13085.0,12550.0,11430.0,iapt_v1_5_treatments
2025-02-04,2020-02,12980.0,12545.0,11015.0,iapt_v1_5_treatments
2025-02-04,2020-03,12945.0,12420.0,10235.0,iapt_v1_5_treatments
2025-02-04,2020-04,8780.0,8505.0,8495.0,iapt_v1_5_treatments
2025-02-04,2020-05,9060.0,8735.0,8725.0,iapt_v1_5_treatments
2025-02-04,2020-06,11310.0,10880.0,10870.0,iapt_v1_5_treatments
2025-02-04,2020-07,11270.0,10865.0,10860.0,iapt_v1_5_treatments
2025-02-04,2020-08,9890.0,9525.0,9525.0,iapt_v1_5_treatments
2025-02-04,2014-06,10.0,10.0,10.0,iapt_v1_5_waitingtimes
2025-02-04,2014-07,55.0,55.0,45.0,iapt_v1_5_waitingtimes
2025-02-04,2014-08,105.0,105.0,80.0,iapt_v1_5_waitingtimes
2025-02-04,2014-09,155.0,155.0,125.0,iapt_v1_5_waitingtimes
2025-02-04,2014-10,190.0,185.0,165.0,iapt_v1_5_waitingtimes
2025-02-04,2014-11,235.0,235.0,195.0,iapt_v1_5_waitingtimes
2025-02-04,2014-12,320.0,315.0,265.0,iapt_v1_5_waitingtimes
2025-02-04,2015-01,510.0,500.0,410.0,iapt_v1_5_waitingtimes
2025-02-04,2015-02,650.0,640.0,555.0,iapt_v1_5_waitingtimes
2025-02-04,2015-03,895.0,890.0,745.0,iapt_v1_5_waitingtimes
2025-02-04,2015-04,945.0,940.0,800.0,iapt_v1_5_waitingtimes
2025-02-04,2015-05,1140.0,1130.0,940.0,iapt_v1_5_waitingtimes
2025-02-04,2015-06,1680.0,1670.0,1310.0,iapt_v1_5_waitingtimes
2025-02-04,2015-07,1905.0,1890.0,1620.0,iapt_v1_5_waitingtimes
2025-02-04,2015-08,2030.0,2000.0,1750.0,iapt_v1_5_waitingtimes
2025-02-04,2015-09,2660.0,2625.0,2265.0,iapt_v1_5_waitingtimes
2025-02-04,2015-10,3345.0,3280.0,2885.0,iapt_v1_5_waitingtimes
2025-02-04,2015-11,4625.0,4560.0,4025.0,iapt_v1_5_waitingtimes
2025-02-04,2015-12,6500.0,6385.0,5570.0,iapt_v1_5_waitingtimes
2025-02-04,2016-01,8520.0,8360.0,7345.0,iapt_v1_5_waitingtimes
2025-02-04,2016-02,11390.0,11210.0,9885.0,iapt_v1_5_waitingtimes
2025-02-04,2016-03,16560.0,16230.0,13960.0,iapt_v1_5_waitingtimes
2025-02-04,2016-04,18220.0,17920.0,15570.0,iapt_v1_5_waitingtimes
2025-02-04,2016-05,18020.0,17735.0,14960.0,iapt_v1_5_waitingtimes
2025-02-04,2016-06,19700.0,19365.0,16035.0,iapt_v1_5_waitingtimes
2025-02-04,2016-07,19625.0,19270.0,15875.0,iapt_v1_5_waitingtimes
2025-02-04,2016-08,20315.0,19930.0,15985.0,iapt_v1_5_waitingtimes
2025-02-04,2016-09,19475.0,19165.0,14735.0,iapt_v1_5_waitingtimes
2025-02-04,2016-10,19875.0,19495.0,14190.0,iapt_v1_5_waitingtimes
2025-02-04,2016-11,21555.0,21120.0,14270.0,iapt_v1_5_waitingtimes
2025-02-04,2016-12,20190.0,19835.0,13040.0,iapt_v1_5_waitingtimes
2025-02-04,2017-01,22260.0,21820.0,13305.0,iapt_v1_5_waitingtimes
2025-02-04,2017-02,23645.0,23220.0,12965.0,iapt_v1_5_waitingtimes
2025-02-04,2017-03,28575.0,28045.0,13450.0,iapt_v1_5_waitingtimes
2025-02-04,2017-04,21660.0,21300.0,11350.0,iapt_v1_5_waitingtimes
2025-02-04,2017-05,21450.0,21115.0,13090.0,iapt_v1_5_waitingtimes
2025-02-04,2017-06,19465.0,19155.0,12640.0,iapt_v1_5_waitingtimes
2025-02-04,2017-07,18955.0,18685.0,12720.0,iapt_v1_5_waitingtimes
2025-02-04,2017-08,16485.0,16230.0,12940.0,iapt_v1_5_waitingtimes
2025-02-04,2017-09,13995.0,13820.0,10905.0,iapt_v1_5_waitingtimes
2025-02-04,2017-10,15870.0,15645.0,11335.0,iapt_v1_5_waitingtimes
2025-02-04,2017-11,17010.0,16675.0,11335.0,iapt_v1_5_waitingtimes
2025-02-04,2017-12,14390.0,14135.0,9400.0,iapt_v1_5_waitingtimes
2025-02-04,2018-01,18020.0,17715.0,10605.0,iapt_v1_5_waitingtimes
2025-02-04,2018-02,17245.0,16885.0,9290.0,iapt_v1_5_waitingtimes
2025-02-04,2018-03,20665.0,20145.0,9665.0,iapt_v1_5_waitingtimes
2025-02-04,2018-04,11285.0,11010.0,9440.0,iapt_v1_5_waitingtimes
2025-02-04,2018-05,12090.0,11925.0,10045.0,iapt_v1_5_waitingtimes
2025-02-04,2018-06,11705.0,11535.0,9720.0,iapt_v1_5_waitingtimes
2025-02-04,2018-07,11960.0,11745.0,9760.0,iapt_v1_5_waitingtimes
2025-02-04,2018-08,12075.0,11915.0,9685.0,iapt_v1_5_waitingtimes
2025-02-04,2018-09,10525.0,10365.0,8220.0,iapt_v1_5_waitingtimes
2025-02-04,2018-10,12730.0,12430.0,9290.0,iapt_v1_5_waitingtimes
2025-02-04,2018-11,12675.0,12315.0,8480.0,iapt_v1_5_waitingtimes
2025-02-04,2018-12,11730.0,11410.0,7490.0,iapt_v1_5_waitingtimes
2025-02-04,2019-01,14835.0,14360.0,8540.0,iapt_v1_5_waitingtimes
2025-02-04,2019-02,14565.0,14090.0,7795.0,iapt_v1_5_waitingtimes
2025-02-04,2019-03,16395.0,16000.0,7915.0,iapt_v1_5_waitingtimes
2025-02-04,2019-04,9315.0,9165.0,8155.0,iapt_v1_5_waitingtimes
2025-02-04,2019-05,9830.0,9690.0,8635.0,iapt_v1_5_waitingtimes
2025-02-04,2019-06,9295.0,9180.0,8100.0,iapt_v1_5_waitingtimes
2025-02-04,2019-07,11445.0,11300.0,9720.0,iapt_v1_5_waitingtimes
2025-02-04,2019-08,9355.0,9250.0,7925.0,iapt_v1_5_waitingtimes
2025-02-04,2019-09,9020.0,8930.0,7505.0,iapt_v1_5_waitingtimes
2025-02-04,2019-10,10570.0,10465.0,8460.0,iapt_v1_5_waitingtimes
2025-02-04,2019-11,9930.0,9845.0,7620.0,iapt_v1_5_waitingtimes
2025-02-04,2019-12,11100.0,10970.0,7360.0,iapt_v1_5_waitingtimes
2025-02-04,2020-01,13195.0,13075.0,8080.0,iapt_v1_5_waitingtimes
2025-02-04,2020-02,12885.0,12790.0,7050.0,iapt_v1_5_waitingtimes
2025-02-04,2020-03,18445.0,18320.0,9320.0,iapt_v1_5_waitingtimes
2025-02-04,2020-04,5995.0,5910.0,5475.0,iapt_v1_5_waitingtimes
2025-02-04,2020-05,3790.0,3740.0,3425.0,iapt_v1_5_waitingtimes
2025-02-04,2020-06,4470.0,4405.0,4055.0,iapt_v1_5_waitingtimes
2025-02-04,2020-07,4970.0,4910.0,4570.0,iapt_v1_5_waitingtimes
2025-02-04,2020-08,4870.0,4805.0,4500.0,iapt_v1_5_waitingtimes
2025-07-28,2020-09,1359555.0,1359555.0,290900.0,iapt_v2_1_care_activities
2025-07-28,2020-10,1378210.0,1378205.0,296610.0,iapt_v2_1_care_activities
2025-07-28,2020-11,1398955.0,1398945.0,303495.0,iapt_v2_1_care_activities
2025-07-28,2020-12,1154390.0,1154380.0,278775.0,iapt_v2_1_care_activities
2025-07-28,2021-01,1359555.0,1359545.0,306615.0,iapt_v2_1_care_activities
2025-07-28,2021-02,1292110.0,1292105.0,293215.0,iapt_v2_1_care_activities
2025-07-28,2021-03,1436180.0,1436180.0,313600.0,iapt_v2_1_care_activities
2025-07-28,2021-04,1348470.0,1348465.0,317960.0,iapt_v2_1_care_activities
2025-07-28,2021-05,1341510.0,1341505.0,316530.0,iapt_v2_1_care_activities
2025-07-28,2021-06,1480075.0,1480065.0,337980.0,iapt_v2_1_care_activities
2025-07-28,2021-07,1411580.0,1411570.0,327940.0,iapt_v2_1_care_activities
2025-07-28,2021-08,1285350.0,1285335.0,309825.0,iapt_v2_1_care_activities
2025-07-28,2021-09,1332040.0,1332030.0,320475.0,iapt_v2_1_care_activities
2025-07-28,2021-10,1336180.0,1336175.0,320985.0,iapt_v2_1_care_activities
2025-07-28,2021-11,1478790.0,1478775.0,342180.0,iapt_v2_1_care_activities
2025-07-28,2021-12,1149260.0,1149255.0,300745.0,iapt_v2_1_care_activities
2025-07-28,2022-01,1395725.0,1395715.0,332480.0,iapt_v2_1_care_activities
2025-07-28,2022-02,1348655.0,1348645.0,328360.0,iapt_v2_1_care_activities
2025-07-28,2022-03,1501340.0,1501330.0,349565.0,iapt_v2_1_care_activities
2025-07-28,2022-04,1286475.0,1286475.0,324330.0,iapt_v2_1_care_activities
2025-07-28,2022-05,1481175.0,1481170.0,347575.0,iapt_v2_1_care_activities
2025-07-28,2022-06,1401095.0,1401085.0,332735.0,iapt_v2_1_care_activities
2025-07-28,2022-07,1398110.0,1398110.0,330110.0,iapt_v2_1_care_activities
2025-07-28,2022-08,1457930.0,1457930.0,330435.0,iapt_v2_1_care_activities
2025-07-28,2022-09,1272145.0,1272140.0,323555.0,iapt_v2_1_care_activities
2025-07-28,2022-10,827795.0,827795.0,331205.0,iapt_v2_1_care_activities
2025-07-28,2022-11,920200.0,920195.0,352820.0,iapt_v2_1_care_activities
2025-07-28,2022-12,666040.0,666035.0,297425.0,iapt_v2_1_care_activities
2025-07-28,2023-01,879900.0,879895.0,345980.0,iapt_v2_1_care_activities
2025-07-28,2023-02,810830.0,810830.0,332965.0,iapt_v2_1_care_activities
2025-07-28,2023-03,863855.0,863850.0,351685.0,iapt_v2_1_care_activities
2025-07-28,2023-04,711260.0,711255.0,321530.0,iapt_v2_1_care_activities
2025-07-28,2023-05,817895.0,817880.0,343155.0,iapt_v2_1_care_activities
2025-07-28,2023-06,856270.0,856265.0,351855.0,iapt_v2_1_care_activities
2025-07-28,2023-07,826435.0,826425.0,345680.0,iapt_v2_1_care_activities
2025-07-28,2023-08,838980.0,838975.0,345150.0,iapt_v2_1_care_activities
2025-07-28,2023-09,794740.0,794735.0,336120.0,iapt_v2_1_care_activities
2025-07-28,2023-10,872390.0,872385.0,354000.0,iapt_v2_1_care_activities
2025-07-28,2023-11,906695.0,906690.0,361085.0,iapt_v2_1_care_activities
2025-07-28,2023-12,651275.0,651270.0,305950.0,iapt_v2_1_care_activities
2025-07-28,2024-01,918025.0,918015.0,368395.0,iapt_v2_1_care_activities
2025-07-28,2024-02,864370.0,864365.0,360230.0,iapt_v2_1_care_activities
2025-07-28,2024-03,780370.0,780360.0,339180.0,iapt_v2_1_care_activities
2025-07-28,2024-04,868655.0,868650.0,363245.0,iapt_v2_1_care_activities
2025-07-28,2024-05,866025.0,866020.0,353440.0,iapt_v2_1_care_activities
2025-07-28,2024-06,819970.0,819965.0,348115.0,iapt_v2_1_care_activities
2025-07-28,2024-07,910125.0,910125.0,359625.0,iapt_v2_1_care_activities
2025-07-28,2024-08,788795.0,788795.0,332545.0,iapt_v2_1_care_activities
2025-07-28,2024-09,826550.0,826545.0,342545.0,iapt_v2_1_care_activities
2025-07-28,2024-10,926985.0,926975.0,362075.0,iapt_v2_1_care_activities
2025-07-28,2024-11,872020.0,872015.0,352895.0,iapt_v2_1_care_activities
2025-07-28,2024-12,691010.0,691010.0,316190.0,iapt_v2_1_care_activities
2025-07-28,2025-01,925955.0,925950.0,368530.0,iapt_v2_1_care_activities
2025-07-28,2025-02,828290.0,828290.0,348940.0,iapt_v2_1_care_activities
2025-07-28,2025-03,831355.0,831350.0,348550.0,iapt_v2_1_care_activities
2025-07-28,2025-04,858775.0,858765.0,356700.0,iapt_v2_1_care_activities
2025-07-28,null,310.0,310.0,285.0,iapt_v2_1_care_cluster
2025-07-28,1931-03,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,1985-01,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2002-11,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2010-11,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2010-12,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-01,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-02,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-03,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-04,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-05,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-06,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-07,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-08,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-09,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-10,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-11,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2011-12,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2012-01,50.0,50.0,35.0,iapt_v2_1_care_cluster
2025-07-28,2012-02,25.0,25.0,20.0,iapt_v2_1_care_cluster
2025-07-28,2012-03,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2012-04,20.0,20.0,20.0,iapt_v2_1_care_cluster
2025-07-28,2012-05,15.0,15.0,15.0,iapt_v2_1_care_cluster
2025-07-28,2012-06,15.0,15.0,15.0,iapt_v2_1_care_cluster
2025-07-28,2012-07,15.0,15.0,15.0,iapt_v2_1_care_cluster
2025-07-28,2012-08,30.0,30.0,20.0,iapt_v2_1_care_cluster
2025-07-28,2012-09,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2012-10,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2012-11,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2012-12,10.0,10.0,10.0,iapt_v2_1_care_cluster
2025-07-28,2013-01,15.0,15.0,15.0,iapt_v2_1_care_cluster
2025-07-28,2013-02,20.0,20.0,20.0,iapt_v2_1_care_cluster
2025-07-28,2013-03,40.0,40.0,30.0,iapt_v2_1_care_cluster
2025-07-28,2013-04,25.0,25.0,15.0,iapt_v2_1_care_cluster
2025-07-28,2013-05,30.0,30.0,25.0,iapt_v2_1_care_cluster
2025-07-28,2013-06,20.0,20.0,15.0,iapt_v2_1_care_cluster
2025-07-28,2013-07,25.0,25.0,20.0,iapt_v2_1_care_cluster
2025-07-28,2013-08,20.0,20.0,15.0,iapt_v2_1_care_cluster
2025-07-28,2013-09,30.0,30.0,25.0,iapt_v2_1_care_cluster
2025-07-28,2013-10,60.0,60.0,40.0,iapt_v2_1_care_cluster
2025-07-28,2013-11,75.0,75.0,55.0,iapt_v2_1_care_cluster
2025-07-28,2013-12,55.0,55.0,40.0,iapt_v2_1_care_cluster
2025-07-28,2014-01,70.0,70.0,50.0,iapt_v2_1_care_cluster
2025-07-28,2014-02,65.0,65.0,50.0,iapt_v2_1_care_cluster
2025-07-28,2014-03,55.0,55.0,50.0,iapt_v2_1_care_cluster
2025-07-28,2014-04,70.0,70.0,50.0,iapt_v2_1_care_cluster
2025-07-28,2014-05,60.0,60.0,50.0,iapt_v2_1_care_cluster
2025-07-28,2014-06,85.0,85.0,65.0,iapt_v2_1_care_cluster
2025-07-28,2014-07,120.0,120.0,80.0,iapt_v2_1_care_cluster
2025-07-28,2014-08,110.0,110.0,65.0,iapt_v2_1_care_cluster
2025-07-28,2014-09,150.0,150.0,95.0,iapt_v2_1_care_cluster
2025-07-28,2014-10,205.0,205.0,135.0,iapt_v2_1_care_cluster
2025-07-28,2014-11,445.0,445.0,250.0,iapt_v2_1_care_cluster
2025-07-28,2014-12,340.0,340.0,195.0,iapt_v2_1_care_cluster
2025-07-28,2015-01,565.0,565.0,315.0,iapt_v2_1_care_cluster
2025-07-28,2015-02,460.0,460.0,280.0,iapt_v2_1_care_cluster
2025-07-28,2015-03,585.0,585.0,360.0,iapt_v2_1_care_cluster
2025-07-28,2015-04,525.0,525.0,340.0,iapt_v2_1_care_cluster
2025-07-28,2015-05,740.0,740.0,435.0,iapt_v2_1_care_cluster
2025-07-28,2015-06,965.0,965.0,555.0,iapt_v2_1_care_cluster
2025-07-28,2015-07,890.0,890.0,535.0,iapt_v2_1_care_cluster
2025-07-28,2015-08,740.0,740.0,440.0,iapt_v2_1_care_cluster
2025-07-28,2015-09,860.0,860.0,520.0,iapt_v2_1_care_cluster
2025-07-28,2015-10,815.0,815.0,505.0,iapt_v2_1_care_cluster
2025-07-28,2015-11,890.0,890.0,540.0,iapt_v2_1_care_cluster
2025-07-28,2015-12,730.0,730.0,480.0,iapt_v2_1_care_cluster
2025-07-28,2016-01,985.0,985.0,620.0,iapt_v2_1_care_cluster
2025-07-28,2016-02,1060.0,1060.0,650.0,iapt_v2_1_care_cluster
2025-07-28,2016-03,1180.0,1180.0,705.0,iapt_v2_1_care_cluster
2025-07-28,2016-04,1130.0,1130.0,705.0,iapt_v2_1_care_cluster
2025-07-28,2016-05,1135.0,1135.0,710.0,iapt_v2_1_care_cluster
2025-07-28,2016-06,1300.0,1300.0,815.0,iapt_v2_1_care_cluster
2025-07-28,2016-07,1220.0,1220.0,790.0,iapt_v2_1_care_cluster
2025-07-28,2016-08,1270.0,1270.0,835.0,iapt_v2_1_care_cluster
2025-07-28,2016-09,1345.0,1345.0,890.0,iapt_v2_1_care_cluster
2025-07-28,2016-10,1250.0,1250.0,835.0,iapt_v2_1_care_cluster
2025-07-28,2016-11,1510.0,1510.0,980.0,iapt_v2_1_care_cluster
2025-07-28,2016-12,1000.0,1000.0,690.0,iapt_v2_1_care_cluster
2025-07-28,2017-01,1305.0,1305.0,850.0,iapt_v2_1_care_cluster
2025-07-28,2017-02,1315.0,1315.0,855.0,iapt_v2_1_care_cluster
2025-07-28,2017-03,1345.0,1345.0,880.0,iapt_v2_1_care_cluster
2025-07-28,2017-04,1095.0,1095.0,715.0,iapt_v2_1_care_cluster
2025-07-28,2017-05,1450.0,1450.0,945.0,iapt_v2_1_care_cluster
2025-07-28,2017-06,1395.0,1395.0,935.0,iapt_v2_1_care_cluster
2025-07-28,2017-07,1265.0,1265.0,855.0,iapt_v2_1_care_cluster
2025-07-28,2017-08,1325.0,1325.0,890.0,iapt_v2_1_care_cluster
2025-07-28,2017-09,1320.0,1320.0,900.0,iapt_v2_1_care_cluster
2025-07-28,2017-10,1365.0,1365.0,950.0,iapt_v2_1_care_cluster
2025-07-28,2017-11,1525.0,1525.0,1040.0,iapt_v2_1_care_cluster
2025-07-28,2017-12,1105.0,1105.0,780.0,iapt_v2_1_care_cluster
2025-07-28,2018-01,1585.0,1585.0,1055.0,iapt_v2_1_care_cluster
2025-07-28,2018-02,1565.0,1565.0,1030.0,iapt_v2_1_care_cluster
2025-07-28,2018-03,1855.0,1855.0,1210.0,iapt_v2_1_care_cluster
2025-07-28,2018-04,1580.0,1580.0,1095.0,iapt_v2_1_care_cluster
2025-07-28,2018-05,1610.0,1610.0,1140.0,iapt_v2_1_care_cluster
2025-07-28,2018-06,1755.0,1755.0,1200.0,iapt_v2_1_care_cluster
2025-07-28,2018-07,1905.0,1905.0,1265.0,iapt_v2_1_care_cluster
2025-07-28,2018-08,1670.0,1670.0,1140.0,iapt_v2_1_care_cluster
2025-07-28,2018-09,1690.0,1690.0,1155.0,iapt_v2_1_care_cluster
2025-07-28,2018-10,1915.0,1915.0,1300.0,iapt_v2_1_care_cluster
2025-07-28,2018-11,2075.0,2075.0,1420.0,iapt_v2_1_care_cluster
2025-07-28,2018-12,1660.0,1660.0,1120.0,iapt_v2_1_care_cluster
2025-07-28,2019-01,2200.0,2200.0,1480.0,iapt_v2_1_care_cluster
2025-07-28,2019-02,1865.0,1865.0,1285.0,iapt_v2_1_care_cluster
2025-07-28,2019-03,2095.0,2095.0,1455.0,iapt_v2_1_care_cluster
2025-07-28,2019-04,2220.0,2220.0,1505.0,iapt_v2_1_care_cluster
2025-07-28,2019-05,2305.0,2305.0,1620.0,iapt_v2_1_care_cluster
2025-07-28,2019-06,2445.0,2445.0,1725.0,iapt_v2_1_care_cluster
2025-07-28,2019-07,2990.0,2990.0,2065.0,iapt_v2_1_care_cluster
2025-07-28,2019-08,2665.0,2665.0,1890.0,iapt_v2_1_care_cluster
2025-07-28,2019-09,2880.0,2880.0,2080.0,iapt_v2_1_care_cluster
2025-07-28,2019-10,3485.0,3485.0,2495.0,iapt_v2_1_care_cluster
2025-07-28,2019-11,3680.0,3680.0,2635.0,iapt_v2_1_care_cluster
2025-07-28,2019-12,3465.0,3465.0,2520.0,iapt_v2_1_care_cluster
2025-07-28,2020-01,4810.0,4810.0,3415.0,iapt_v2_1_care_cluster
2025-07-28,2020-02,4915.0,4915.0,3505.0,iapt_v2_1_care_cluster
2025-07-28,2020-03,5470.0,5470.0,4105.0,iapt_v2_1_care_cluster
2025-07-28,2020-04,4220.0,4220.0,3155.0,iapt_v2_1_care_cluster
2025-07-28,2020-05,4850.0,4850.0,3610.0,iapt_v2_1_care_cluster
2025-07-28,2020-06,8030.0,8030.0,6150.0,iapt_v2_1_care_cluster
2025-07-28,2020-07,12175.0,12175.0,9545.0,iapt_v2_1_care_cluster
2025-07-28,2020-08,13745.0,13745.0,10965.0,iapt_v2_1_care_cluster
2025-07-28,2020-09,120330.0,120330.0,105575.0,iapt_v2_1_care_cluster
2025-07-28,2020-10,123755.0,123755.0,108110.0,iapt_v2_1_care_cluster
2025-07-28,2020-11,126815.0,126815.0,111615.0,iapt_v2_1_care_cluster
2025-07-28,2020-12,111150.0,111145.0,98160.0,iapt_v2_1_care_cluster
2025-07-28,2021-01,130155.0,130150.0,110990.0,iapt_v2_1_care_cluster
2025-07-28,2021-02,125830.0,125830.0,105465.0,iapt_v2_1_care_cluster
2025-07-28,2021-03,142855.0,142855.0,116410.0,iapt_v2_1_care_cluster
2025-07-28,2021-04,134020.0,134020.0,120395.0,iapt_v2_1_care_cluster
2025-07-28,2021-05,130930.0,130930.0,116360.0,iapt_v2_1_care_cluster
2025-07-28,2021-06,141040.0,141035.0,124355.0,iapt_v2_1_care_cluster
2025-07-28,2021-07,135260.0,135260.0,117860.0,iapt_v2_1_care_cluster
2025-07-28,2021-08,127425.0,127420.0,110220.0,iapt_v2_1_care_cluster
2025-07-28,2021-09,137185.0,137185.0,115465.0,iapt_v2_1_care_cluster
2025-07-28,2021-10,137975.0,137975.0,114125.0,iapt_v2_1_care_cluster
2025-07-28,2021-11,160225.0,160225.0,127385.0,iapt_v2_1_care_cluster
2025-07-28,2021-12,132740.0,132740.0,103350.0,iapt_v2_1_care_cluster
2025-07-28,2022-01,161005.0,161005.0,117365.0,iapt_v2_1_care_cluster
2025-07-28,2022-02,162975.0,162975.0,113680.0,iapt_v2_1_care_cluster
2025-07-28,2022-03,190920.0,190920.0,123390.0,iapt_v2_1_care_cluster
2025-07-28,2022-04,94455.0,94455.0,84425.0,iapt_v2_1_care_cluster
2025-07-28,2022-05,109105.0,109105.0,95775.0,iapt_v2_1_care_cluster
2025-07-28,2022-06,98065.0,98065.0,85420.0,iapt_v2_1_care_cluster
2025-07-28,2022-07,96845.0,96845.0,83115.0,iapt_v2_1_care_cluster
2025-07-28,2022-08,102275.0,102275.0,86255.0,iapt_v2_1_care_cluster
2025-07-28,2022-09,97795.0,97795.0,81260.0,iapt_v2_1_care_cluster
2025-07-28,2022-10,106255.0,106255.0,85210.0,iapt_v2_1_care_cluster
2025-07-28,2022-11,123540.0,123540.0,94890.0,iapt_v2_1_care_cluster
2025-07-28,2022-12,94365.0,94360.0,70405.0,iapt_v2_1_care_cluster
2025-07-28,2023-01,134805.0,134805.0,93085.0,iapt_v2_1_care_cluster
2025-07-28,2023-02,130865.0,130865.0,83645.0,iapt_v2_1_care_cluster
2025-07-28,2023-03,158295.0,158295.0,91605.0,iapt_v2_1_care_cluster
2025-07-28,2023-04,86745.0,86745.0,75810.0,iapt_v2_1_care_cluster
2025-07-28,2023-05,97380.0,97375.0,83160.0,iapt_v2_1_care_cluster
2025-07-28,2023-06,97645.0,97645.0,83445.0,iapt_v2_1_care_cluster
2025-07-28,2023-07,92430.0,92430.0,78325.0,iapt_v2_1_care_cluster
